ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,March,1743,57,11117,57,,,140,67,27,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,April,5216,56,27018,56,,,210,284,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,May,7583,69,71480,69,,,973,693,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,June,13045,61,191214,61,,,2688,2310,79,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,July,15398,64,248544,64,,,5268,2097,237,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,August,14487,60,207164,60,,,4603,1607,21,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,September,14035,55,127796,55,,,1740,1890,21,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,October,6705,56,46029,56,,,469,623,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,November,2471,53,12603,53,,,95,147,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2009,December,1515,56,6669,56,,,63,53,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,January,958,58,4126,58,,,21,39,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,February,1713,55,4893,55,,,21,7,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,March,2087,57,7019,57,,,21,7,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,April,5830,56,28756,56,,,224,301,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,May,7125,69,70031,69,,,987,707,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,June,10947,61,217243,61,,,3259,2485,45,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,July,18086,64,314146,64,,,6097,2961,247,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,August,15322,60,257517,60,,,5411,2352,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,September,14550,55,133007,55,,,1806,1978,26,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,October,7836,56,52580,56,,,525,697,110,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,November,2866,53,13768,53,,,84,133,65,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2010,December,1550,56,7392,56,,,67,49,39,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,January,1030,58,5022,58,,,18,32,54,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,February,1493,52,4078,52,,,14,4,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,March,2338,55,7679,55,,,28,14,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,April,5826,56,30714,56,,,238,298,75,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,May,7921,69,75557,69,,,1148,805,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,June,11402,61,210536,61,,,4169,2258,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,July,17759,64,282887,64,,,6101,2384,57,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,August,14783,60,271320,60,,,6661,2324,100,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,September,16501,55,151550,55,,,1981,2209,51,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,October,7180,56,52385,56,,,543,732,105,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,November,3287,53,15498,53,,,98,140,70,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2011,December,1931,56,10310,56,,,91,56,87,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,January,1339,58,5565,58,,,21,42,28,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,February,2038,52,5566,52,,,18,7,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,March,2230,55,7659,55,,,28,28,14,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,April,5564,56,30260,56,,,242,304,73,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,May,9838,69,84252,69,,,1316,924,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,June,10904,61,205877,61,,,4088,2212,40,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,July,18216,64,287284,64,,,6192,2446,59,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,August,16362,60,281584,60,,,6881,2370,102,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,September,15501,55,139834,55,,,1768,2079,50,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,October,7463,56,52369,56,,,532,735,95,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,November,3245,53,14757,53,,,91,130,65,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2012,December,2150,56,10877,56,,,94,63,88,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,January,883,58,4822,58,,,18,38,58,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,February,1377,52,3741,52,,,10,4,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,March,2307,55,10848,55,,,42,46,56,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,April,4888,56,26058,56,,,206,256,65,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,May,11291,69,94657,69,,,1354,952,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,June,12796,61,224318,61,,,4372,2362,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,July,21160,64,269977,64,,,5572,2261,55,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,August,15280,60,276178,60,,,6878,2345,105,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,September,14916,55,137701,55,,,1746,2072,49,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,October,2041,29,22447,29,,,276,378,50,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,November,3688,53,16327,53,,,98,144,67,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2013,December,2266,56,12206,56,,,102,66,123,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,January,939,58,4790,58,,,21,46,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,February,1870,52,7222,52,,,18,7,94,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,March,2114,55,10408,55,,,38,49,59,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,April,6530,56,37446,56,,,332,368,81,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,May,10780,69,94556,69,,,1424,1043,34,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,June,14539,61,238732,61,,,4652,2471,172,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,July,23773,64,302744,64,,,6318,2552,106,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,August,17217,60,287910,60,,,7144,2443,133,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,September,16123,55,146901,55,,,1852,2202,56,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,October,7539,56,56740,56,,,620,749,136,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,November,3794,53,17626,53,,,108,161,76,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,December,2308,56,10806,56,,,94,56,79,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,January,887,58,4560,58,,,18,38,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,February,2433,52,8934,52,,,24,10,80,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,March,2917,55,13833,55,,,49,66,70,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,April,7610,56,42231,56,,,371,402,89,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,May,11898,69,105175,69,,,1505,1130,36,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,June,14932,61,246118,61,,,4862,2594,180,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,July,21250,64,301861,64,,,6674,2562,110,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,August,20556,60,297514,60,,,7186,2457,146,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,September,19961,55,178652,55,,,2359,2695,42,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,October,8433,56,69544,56,,,798,959,172,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,November,2576,53,15448,53,,,116,192,62,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,December,2670,56,8534,56,,,52,46,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,January,838,58,3814,58,,,14,35,18,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,February,2082,52,7327,52,,,21,7,72,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,March,9023,55,26600,55,,,52,52,55,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,April,10051,0,44562,0,,,368,385,88,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,May,15150,80,122124,80,,,1827,1312,42,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,June,17534,61,259808,61,,,5313,2835,197,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,July,33885,89,417978,89,,,9278,3560,153,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,August,17744,50,251938,50,,,6038,2065,123,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,September,22978,60,193162,60,,,2594,2964,46,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,October,12030,76,94075,76,,,1078,1295,232,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,November,2222,56,14712,56,,,108,192,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,December,1309,0,5855,0,,,52,46,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,January,1144,64,5021,64,,,28,56,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,February,2289,58,7342,58,,,28,56,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,March,2199,58,14057,58,,,112,122,8,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,April,16671,60,46753,60,,,112,178,21,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,May,27678,85,142666,85,,,1827,1312,55,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,June,30982,67,276791,67,,,5313,2835,51,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,July,26286,92,396588,92,,,9664,3734,85,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,August,20230,67,252100,67,,,6038,2065,123,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,September,23694,69,175172,69,,,2278,2524,22,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,October,13307,72,99560,72,,,1124,1603,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,November,2126,56,16558,56,,,154,248,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,December,1422,0,7610,0,,,91,60,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,January,1767,58,4399,58,,,0,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,February,2289,58,7578,58,,,28,56,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,March,15705,64,49246,64,,,287,308,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,April,7318,69,58010,69,,,686,847,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,May,12419,85,158075,85,,,2328,2768,11,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,June,19034,72,275272,72,,,5716,3434,12,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,July,26568,97,395340,97,,,9524,3808,82,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,August,17868,59,254664,59,,,6657,2275,120,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,September,34032,68,295956,68,,,5943,3462,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,October,11162,76,92918,76,,,1046,1568,15,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,November,2506,60,36302,60,,,525,700,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,December,2426,50,8708,50,,,18,122,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,January,689,30,1838,30,,,0,18,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,February,1060,55,5265,55,,,0,105,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,March,2391,55,15446,55,,,0,326,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,April,6100,56,38072,56,,,70,770,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,May,11516,0,65164,0,,,140,1225,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,June,23246,100,188296,100,,,1050,4200,9,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,July,23290,100,361684,100,,,8750,3500,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,August,24674,100,271992,100,,,6475,2100,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,September,22735,100,210650,100,,,3000,3395,3,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,October,11772,100,100666,100,,,1082,1834,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,November,3330,100,18987,100,,,122,308,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,December,999,100,4691,100,,,46,32,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,January,2619,100,7272,100,,,21,28,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,February,2244,120,7756,120,,,42,56,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,March,2693,50,11658,50,,,98,102,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,April,816,100,1632,100,,,0,0,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,May,4587,100,11274,100,,,60,28,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,June,16222,100,134625,100,,,2454,1799,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,July,23032,100,258537,100,,,5562,3244,37,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,August,20133,80,228786,80,,,5078,2712,49,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,September,25794,100,225108,100,,,3633,3444,119,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,October,17538,100,200064,100,,,2765,4070,27,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,November,2691,100,15546,100,,,168,256,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,December,1879,100,7874,100,,,84,88,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,January,1306,100,6596,100,,,70,91,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,February,1236,100,5580,100,,,46,84,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,March,2596,100,12260,100,,,77,214,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,April,7856,100,63975,100,,,546,1463,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,May,15816,100,184072,100,,,2790,2863,16,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,June,28680,100,334002,100,,,6041,3356,46,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,July,26246,100,300925,100,,,5740,2338,44,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,August,21870,100,308946,100,,,5663,3731,41,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,September,20822,100,256278,100,,,4078,4456,70,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,October,13582,150,113608,150,,,1330,1964,20,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,November,3208,100,27433,100,,,276,532,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,December,1657,100,24440,100,,,252,584,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,January,2673,100,9334,100,,,24,91,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,February,3061,100,10922,100,,,49,102,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,March,4114,100,30990,100,,,214,578,5,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,April,9416,100,38553,100,,,438,164,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,May,15517,100,199436,100,,,2632,3916,19,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,June,24829,100,276136,100,,,4518,3661,103,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,July,18648,100,306640,100,,,5260,4585,65,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,August,19705,100,269364,100,,,4256,4228,48,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,September,25092,100,264609,100,,,3902,4196,49,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,October,15358,100,148254,100,,,1704,2786,6,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,November,2521,100,10911,100,,,80,94,4,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,December,1181,100,4425,100,,,14,32,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,January,1045,100,4022,100,,,24,56,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,February,1141,100,5522,100,,,32,102,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,March,2191,100,9570,100,,,38,88,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,April,6507,100,23920,100,,,80,220,13,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,May,13065,100,130551,100,,,1792,2222,7,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,June,22547,100,295420,100,,,5450,4242,24,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,July,24951,100,315944,100,,,6475,3150,112,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,August,23398,100,299466,100,,,5887,3514,122,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,September,24095,100,253416,100,,,4302,3598,126,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,October,20684,100,150708,100,,,1544,2600,45,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,November,2381,100,19889,100,,,178,382,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,December,1260,100,6930,100,,,42,88,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,January,1374,100,5067,100,,,21,42,2,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,February,2336,100,8227,100,,,28,63,10,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,March,3076,100,26432,100,,,161,550,0,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,April,7712,100,36583,100,,,158,511,30,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,May,15694,100,160808,100,,,2051,2922,20,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,June,25122,100,241482,100,,,4070,3157,103,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,July,23718,500,232688,500,,,4042,2919,86,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,August,23780,500,297692,500,,,5600,3850,85,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,September,25284,500,244146,500,,,3850,3675,75,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,October,18904,400,140696,400,,,1575,2275,48,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,November,1375,500,14435,500,,,94,304,1,,
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,December,3693,500,13216,500,,,35,140,0,,
Great Basin NP,,,,,2025,January,4023,350,10756,175,,,4,60,0,,
Great Basin NP,,,,,2025,February,1760,250,9173,125,,,70,116,2,,
Great Basin NP,,,,,2025,March,1719,250,16385,125,,,81,368,7,,
Great Basin NP,,,,,2025,April,8772,200,45150,100,,,434,539,4,,
Great Basin NP,,,,,2025,May,15774,150,155795,75,,,1925,2800,18,,120
Great Basin NP,,,,,2025,June,27450,100,229048,50,,,3441,3084,24,,124
Great Basin NP,,National Park,,,2025,July,36941,300,274336,150,,,5758,1824,54,,18
Great Basin NP,,National Park,,,2025,August,19629,300,211257,150,,,4967,1470,58,,47
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,January,1696,5,3502,5,,,9,25,0,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,February,2054,5,4432,5,,,50,22,0,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,March,3261,7,11755,7,,,270,233,10,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,April,7848,7,27641,7,,,512,440,20,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,May,15791,27,74028,27,,,1742,1597,99,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,June,30219,25,131761,25,,,3466,2895,80,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,July,33439,25,150603,25,,,4120,3813,44,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,August,45930,25,170618,25,,,4480,3444,110,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,September,12819,50,62130,50,,,1671,1674,14,,
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,1979,October,7192,10,30938,10,,,784,657,8,,
